"","gene","NC","TAC_NA","TAC_CD63_AS1","cluster","membership","description"
"4264","Dync1i2",-0.461721252148716,1.14743583520106,-0.685714583052349,6,0.42069497386599,"dynein cytoplasmic 1 intermediate chain 2"
"4265","Dynll1",-0.353526917190022,1.12874247050472,-0.7752155533147,6,0.593037323508161,"dynein light chain LC8-type 1"
"4266","Dynlt3",-0.256548666257214,1.10328053125313,-0.846731864995918,6,0.817835092088665,"dynein light chain Tctex-type 3"
"4267","Ebag9",-0.283384149586606,1.11110946055771,-0.827725310971113,6,0.791772465861274,"estrogen receptor-binding fragment-associated gene 9"
"4268","Ecm2",-0.0107535551168021,1.00533341201275,-0.994579856895945,6,0.439921284110416,"extracellular matrix protein 2, female organ and adipocyte specific"
"4269","Ecrg4",0.352983942080702,0.775638142166285,-1.12862208424698,6,0.298850299876219,"ECRG4 augurin precursor"
"4270","Ecscr",-0.397223476911113,1.13757932684345,-0.740355849932343,6,0.51107250328379,"endothelial cell surface expressed chemotaxis and apoptosis regulator"
"4271","Eef1a1",0.162755621230185,0.908638833597762,-1.07139445482795,6,0.355602364474547,"eukaryotic translation elongation factor 1 alpha 1"
"4272","Eef1akmt2",0.351086804447972,0.777112643684968,-1.12819944813294,6,0.299319975882946,"EEF1A lysine methyltransferase 2"
"4273","Eef1b2",-0.508278426754198,1.15204777257019,-0.643769345815986,6,0.368174712251714,"eukaryotic translation elongation factor 1 beta 2"
"4274","Efhd1",0.063807756331323,0.966568168350402,-1.03037592468172,6,0.397567242201524,"EF hand domain containing 1"
"4275","Egln3",0.447951094501675,0.697710333459645,-1.14566142796133,6,0.276952039339801,"egl-9 family hypoxia-inducible factor 3"
"4276","Egr1",-0.200462627012783,1.08504655068459,-0.884583923671807,6,0.665664091251677,"early growth response 1"
"4277","Eid1",-0.41935052861104,1.14139885562176,-0.722048327010717,6,0.476947598316826,"EP300 interacting inhibitor of differentiation 1"
"4278","Eif1a",-0.477455306785437,1.1492370286969,-0.671781721911467,6,0.402075113366186,"eukaryotic translation initiation factor 1A"
"4279","Eif2a",-0.163572592187035,1.07170195175005,-0.908129359563019,6,0.595220213044946,"eukaryotic translation initiation factor 2A"
"4280","Eif2s1",-0.416245580655878,1.14089002412121,-0.724644443465322,6,0.481505647244098,"eukaryotic translation initiation factor 2, subunit 1 alpha"
"4281","Eif2s3y",-0.326787441061748,1.12251179265403,-0.79572435159228,6,0.657315107216021,"eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked"
"4282","Eif3e",-0.302344618328568,1.11628411555037,-0.813939497221802,6,0.729497640234315,"eukaryotic translation initiation factor 3, subunit E"
"4283","Eif3i",-0.340763753708721,1.12584514046984,-0.78508138676113,6,0.622036520902318,"eukaryotic translation initiation factor 3, subunit I"
"4284","Eif3m",-0.0411234504528557,1.01992734719225,-0.978803896739396,6,0.461287277462243,"eukaryotic translation initiation factor 3, subunit M"
"4285","Eif5",-0.420327165887184,1.14155705791158,-0.721229892024388,6,0.47552813033312,"eukaryotic translation initiation factor 5"
"4286","Elob",-0.416540403210269,1.14093872223295,-0.724398319022677,6,0.481069849251292,"elongin B"
"4287","Eloc",-0.049744627317277,1.02394393473482,-0.974199307417548,6,0.467926403418625,"elongin C"
"4288","Emc2",-0.459764400060799,1.14719486337238,-0.687430463311575,6,0.423084506209107,"ER membrane protein complex subunit 2"
"4289","Emcn",0.130614860415757,0.928274382567968,-1.05888924298372,6,0.367916763858593,"endomucin"
"4290","Ercc6l2",0.118166480639826,0.93566673436714,-1.05383321500697,6,0.372991859017544,"excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2"
"4291","Ergic2",-0.153932965323919,1.06804089038317,-0.914107925059246,6,0.580212186786638,"ERGIC and golgi 2"
"4292","Erh",-0.42828884253918,1.14281363068559,-0.714524788146409,6,0.464199419414902,"ERH mRNA splicing and mitosis factor"
"4293","Erlec1",-0.341280464031151,1.12596516817762,-0.784684704146467,6,0.620806488783684,"endoplasmic reticulum lectin 1"
"4294","Esd",-0.481896328809648,1.14970112655121,-0.667804797741565,6,0.396995941856553,"esterase D/formylglutathione hydrolase"
"4295","Esf1",-0.263100881325331,1.10524620664112,-0.842145325315796,6,0.825996787454736,"ESF1 nucleolar pre-rRNA processing protein homolog"
"4296","Exoc5",-0.129996219426569,1.05864077043247,-0.928644551005899,6,0.547384965391623,"exocyst complex component 5"
"4297","Exosc8",-0.421339497300555,1.14172010765933,-0.720380610358778,6,0.474063836248538,"exosome component 8"
"4298","Eya1",-0.215472924723951,1.09017148007723,-0.874698555353285,6,0.70210658162578,"EYA transcriptional coactivator and phosphatase 1"
"4299","Eya4",-0.413523290893785,1.14043657063032,-0.726913279736536,6,0.485560053780348,"EYA transcriptional coactivator and phosphatase 4"
"4300","Fabp5",0.581979279439838,0.572708854389575,-1.15468813382942,6,0.249958082417605,"fatty acid binding protein 5, epidermal"
"4301","Fam107b",-0.273530456548325,1.10830309012276,-0.834772633574435,6,0.81779428242553,"family with sequence similarity 107, member B"
"4302","Fam122b",0.359684358391155,0.770405352633134,-1.13008971102429,6,0.297202866120604,NA
"4303","Fam135a",0.547059801080938,0.607119962078583,-1.15417976315953,6,0.256667913466658,"family with sequence similarity 135, member A"
"4304","Fam136a",-0.44754640173763,1.14560651753663,-0.698060115798991,6,0.438414533487323,"family with sequence similarity 136, member A"
"4305","Fam151b",-0.247340418278931,1.10045935635303,-0.853118938074097,6,0.794968974517756,"family with sequence similarity 151, member B"
"4306","Fam167a",-0.132159604408542,1.05950840015278,-0.927348795744235,6,0.550123829134154,"family with sequence similarity 167, member A"
"4307","Fam229b",-0.518917727188582,1.15279155319379,-0.633873826005211,6,0.35711088907859,"family with sequence similarity 229, member B"
"4308","Fam49b",-0.39175905492095,1.13656737800687,-0.744808323085909,6,0.52014700657604,NA
"4309","Fam92a",-0.322666948430369,1.12149727810126,-0.798830329670887,6,0.668510283337433,NA
"4310","Fastkd2",-0.219652550800549,1.09156685605033,-0.871914305249785,6,0.71323398569779,"FAST kinase domains 2"
"4311","Fbn2",0.671869203299422,0.477357369442685,-1.1492265727421,6,0.233369885841134,"fibrillin 2"
"4312","Fbxo36",-0.484293461248458,1.1499434493581,-0.665649988109647,6,0.394284064587711,"F-box protein 36"
"4313","Fhl3",-0.515546222317503,1.15256865735387,-0.637022435036364,6,0.360586649595855,"four and a half LIM domains 3"
"4314","Fkbp3",-0.344230432857226,1.12664602097145,-0.78241558811422,6,0.613878261183218,"FK506 binding protein 3"
"4315","Fkbp7",0.571944232734119,0.582739484788146,-1.15468371752226,6,0.251867674157403,"FK506 binding protein 7"
"4316","Flvcr1",-0.347534859407017,1.1273997703478,-0.779864910940784,6,0.606302439635009,"feline leukemia virus subgroup C cellular receptor 1"
"4317","Fmod",0.36486548259029,0.766332184653646,-1.13119766724394,6,0.295940921599596,"fibromodulin"
"4318","Fnta",-0.522185723541909,1.1529961931902,-0.630810469648302,6,0.353767094648281,"farnesyltransferase, CAAX box, alpha"
"4319","Fundc1",-0.131672063935079,1.05931318353385,-0.92764111959877,6,0.549502989517302,"FUN14 domain containing 1"
"4320","Fundc2",0.369556100280679,0.762624301851144,-1.13218040213183,6,0.294807220369602,"FUN14 domain containing 2"
"4321","Fuom",0.710922363435075,0.432537577720524,-1.14345994115559,6,0.226358708834019,"fucose mutarotase"
"4322","Fxr1",0.0712913028170923,0.962446610161987,-1.03373791297908,6,0.393922233673626,"FMR1 autosomal homolog 1"
"4323","Fyttd1",-0.435620102431432,1.14391822241832,-0.708298119986877,6,0.454128403721815,"forty-two-three domain containing 1"
"4324","Galnt1",-0.175460055009451,1.07611776863776,-0.900657713628312,6,0.615445374271865,"polypeptide N-acetylgalactosaminyltransferase 1"
"4325","Gas5",-0.434646826450892,1.14377449244773,-0.709127665996833,6,0.455446518487332,"growth arrest specific 5"
"4326","Gask1b",-0.460631009492831,1.14730203944592,-0.686671029953094,6,0.422024144240216,"golgi associated kinase 1B"
"4327","Gdi2",-0.466606663581548,1.14802113861754,-0.681414475035993,6,0.414803340404969,"GDP dissociation inhibitor 2"
"4328","Ggct",0.467868487495517,0.680300030826594,-1.14816851832211,6,0.272699568226727,"gamma-glutamyl cyclotransferase"
"4329","Ggh",-0.0167647110374978,1.00827695413796,-0.991512243100463,6,0.443921820860073,"gamma-glutamyl hydrolase"
"4330","Ggps1",0.162156752894878,0.909011968227198,-1.07116872112208,6,0.355822207631914,"geranylgeranyl diphosphate synthase 1"
"4331","Gimap4",-0.411730657327767,1.14013424036026,-0.728403583032494,6,0.488260393045176,"GTPase, IMAP family member 4"
"4332","Gimap6",-0.398589027529741,1.13782799230981,-0.739238964780076,6,0.508848112153109,"GTPase, IMAP family member 6"
"4333","Glmn",-0.256111787957378,1.10314823014586,-0.847036442188484,6,0.816987997696093,"glomulin, FKBP associated protein"
"4334","Glod4",-0.253554340306144,1.10237065485043,-0.848816314544292,6,0.811443569296412,"glyoxalase domain containing 4"
"4335","Glrx",0.592087447659753,0.562486613865195,-1.15457406152495,6,0.248048504249724,"glutaredoxin"
"4336","Gm10073",-0.199735221247615,1.08479368959871,-0.885058468351093,6,0.664030116985958,"ribosomal protein, large, P1 pseudogene"
"4337","Gm10250",-0.207730568406722,1.08755019727872,-0.879819628871989,6,0.682642189311489,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d pseudogene"
"4338","Gm10335",-0.414920271557217,1.14067012082386,-0.725749849266646,6,0.483472584897372,"ribosomal protein L23A pseudogene"
"4339","Gm10727",-0.487944120869902,1.15030141623304,-0.662357295363138,6,0.390192577685783,"predicted gene 10727"
"4340","Gm11451",-0.288285540682906,1.11247566004152,-0.82419011935861,6,0.775996780803324,"protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a pseudogene"
"4341","Gm11627",0.592771084400271,0.561790914668842,-1.15456199906912,6,0.247919838921458,"predicted gene 11627"
"4342","Gm11716",0.0819733641402591,0.956490272891061,-1.03846363703132,6,0.38887470192875,"predicted gene 11716"
"4343","Gm11964",-0.385953231671992,1.13546273097057,-0.749509499298579,6,0.530108143574465,"predicted gene 11964"
"4344","Gm12174",-0.384163533140068,1.13511611634421,-0.750952583204144,6,0.533248755109378,"predicted gene 12174"
"4345","Gm12663",0.00232648824842122,0.998834726168391,-1.00116121441681,6,0.431563985332067,"ubiquitin-like domain containing CTD phosphatase 1 pseudogene"
"4346","Gm12966",-0.494116865143884,1.15087610925529,-0.656759244111404,6,0.383375551043031,"serine/arginine-rich splicing factor 5 pseudogene"
"4347","Gm13212",0.162643920283193,0.908708451712598,-1.07135237199579,6,0.355643343490537,NA
"4348","Gm13340",0.532117717329517,0.621430888418564,-1.15354860574808,6,0.259598984609559,NA
"4349","Gm13341",0.465873677115827,0.682061132875867,-1.14793480999169,6,0.273120978097165,"predicted gene 13341"
"4350","Gm13422",0.0979172056932818,0.947439493107938,-1.04535669880122,6,0.381658037853689,"predicted gene 13422"
"4351","Gm13835",-0.325934048003048,1.12230286053858,-0.796368812535536,6,0.659602457367213,"proteasome (prosome, macropain) subunit, alpha type 3 pseudogene"
"4352","Gm14121",-0.349833177102018,1.12791845693797,-0.778085279835946,6,0.601144223713891,"BTB (POZ) domain containing 1 pseudogene"
"4353","Gm14253",-0.332232838075657,1.12383036692527,-0.79159752884961,6,0.643092516433893,"programmed cell death 10 pseudogene"
"4354","Gm14295",0.639442176544618,0.51294647873262,-1.15238865527724,6,0.239263601506693,"predicted gene 14295"
"4355","Gm14325",-0.209194905251738,1.08804959620609,-0.878854690954353,6,0.686211560892168,"predicted gene 14325"
"4356","Gm14326",0.405155830150254,0.733844300045512,-1.13900013019577,6,0.286457909825726,"predicted gene 14326"
"4357","Gm14494",-0.409918241606569,1.13982556923249,-0.729907327625918,6,0.491015753526518,"translocase of outer mitochondrial membrane 20 homolog pseudogene"
"4358","Gm14539",-0.207980097130708,1.08763541626559,-0.87965531913488,6,0.683246808147894,"upregulated during skeletal muscle growth 5 pseudogene"
"4359","Gm15446",-0.0291853837221933,1.0142732208466,-0.985087837124409,6,0.452533733968218,"predicted gene 15446"
"4360","Gm18588",-0.433985412402859,1.14367630720349,-0.70969089480063,6,0.456345507550321,"oxysterol binding protein-like 9 pseudogene"
"4361","Gm21399",-0.0741151752235942,1.03499556444261,-0.960880389219019,6,0.488335646934785,"peroxiredoxin pseudogene 2"
"4362","Gm28437",0.326979250688699,0.79557941659908,-1.12255866728778,6,0.305418249640186,NA
"4363","Gm2962",-0.49550747647293,1.15100024698675,-0.655492770513816,6,0.381856607376434,"ubiquinol-cytochrome c reductase binding protein pseudogene"
"4364","Gm3325",0.429259443400022,0.713703326127612,-1.14296276952764,6,0.281038509020545,"predicted gene 3325"
"4365","Gm3362",-0.436370379711276,1.1440284102677,-0.707658030556424,6,0.453116129022862,"60S ribosomal protein L23a pseudogene"
"4366","Gm39469",-0.0542448456962595,1.02601837465519,-0.971773528958937,6,0.471505554392951,"predicted gene, 39469"
"4367","Gm42067",0.292746179332471,0.820955580365146,-1.11370175969762,6,0.314529711348574,"predicted gene, 42067"
"4368","Gm4332",-0.0216750715807704,1.01066134199524,-0.988986270414479,6,0.447269141524575,"ribosomal protein S20 pseudogene"
"4369","Gm43667",0.517025542747718,0.635642383568406,-1.15266792631612,6,0.262600297860342,NA
"4370","Gm43682",0.0138794155864356,0.992988050280951,-1.00686746586739,6,0.424549589343831,NA
"4371","Gm44386",-0.258090394391614,1.10374618275091,-0.84565578835929,6,0.820556859930974,NA
"4372","Gm4459",-0.290221260119395,1.11300975452001,-0.822788494400608,6,0.769584284834298,"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1 pseudogene"
"4373","Gm45844",-0.440612277711614,1.14464136784329,-0.704029090131674,6,0.447454362436587,NA
"4374","Gm45871",0.35452878206389,0.774435145069771,-1.12896392713366,6,0.298468901914669,"predicted gene 45871"
"4375","Gm47155",0.315175325369064,0.804440603900642,-1.11961592926971,6,0.308496951674833,NA
"4376","Gm50114",-0.438479784370356,1.14433535159674,-0.705855567226384,6,0.450287744798023,NA
"4377","Gm5165",0.418348353846566,0.722887243330446,-1.14123559717701,6,0.283469945687128,"predicted gene 5165"
"4378","Gm6136",-0.480096010824709,1.14951535792846,-0.669419347103749,6,0.399046206422151,"ribosomal protein L6 pseudogene"
"4379","Gm6206",-0.102891712060887,1.04746792992835,-0.944576217867465,6,0.516219558077735,"ring finger and WD repeat domain 2 (Rfwd2) pseudogene"
"4380","Gm6477",-0.421832971971838,1.14179924327496,-0.719966271303128,6,0.473352625063304,"nucleophosmin 1 pseudogene"
"4381","Gm6548",0.134736729852744,0.925800558379953,-1.06053728823269,6,0.366275840639144,"eukaryotic translation elongation factor 1 alpha 1 pseudogene"
"4382","Gm6563",-0.452766858738195,1.14630278927042,-0.693535930532224,6,0.431775004207247,"SAP domain containing ribonucleoprotein pseudogene"
"4383","Gm6565",-0.312654660018126,1.11897227892674,-0.806317618908612,6,0.69735333637238,"ubiquitin-conjugating enzyme E2 variant 2 pseudogene"
"4384","Gm6710",-0.237759700812204,1.09745163801408,-0.859691937201873,6,0.766066910261908,"predicted gene 6710"
"4385","Gm8121",-0.493350583439384,1.15080686475816,-0.657456281318774,6,0.384215137322833,"IMP1 inner mitochondrial membrane peptidase-like pseudogene"
"4386","Gm8424",-0.523667096274846,1.15308524053935,-0.629418144264506,6,0.352259265147692,"polypyrimidine tract binding protein 1 pseudogene"
"4387","Gm8971",-0.470387940276986,1.14845811004079,-0.678070169763801,6,0.410313098824464,"predicted gene 8971"
"4388","Gm9108",-0.149725223534857,1.06642035999901,-0.916695136464151,6,0.57400986209603,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit pseudogene"
"4389","Gm9493",-0.364491969330667,1.13111858054957,-0.766626611218904,6,0.57020684622279,"40S ribosomal protein S7 pseudogene"
"4390","Gm9616",0.194987004287887,0.888145910176367,-1.08313291446425,6,0.344251557303948,"ribosomal protein S4, X-linked pseudogene"
"4391","Gm9794",-0.445485528588935,1.14532445870607,-0.699838930117132,6,0.441074237358191,"predicted pseudogene 9794"
"4392","Gm9892",-0.38618292878011,1.13550700922106,-0.749324080440946,6,0.529707507834214,"eukaryotic translation initiation factor 2, subunit 2 (beta) pseudogene"
"4393","Gng11",0.189546128275461,0.891662032025132,-1.08120816030059,6,0.346104370682484,"guanine nucleotide binding protein (G protein), gamma 11"
"4394","Golt1b",0.449427117248498,0.69643325362192,-1.14586037087042,6,0.276633396396415,"golgi transport 1B"
"4395","Gon7",0.487897966583888,0.66239900763234,-1.15029697421622,6,0.268520533497813,"GON7 subunit of KEOPS complex"
"4396","Gpbp1",0.000276274776236518,0.999861833988974,-1.00013810876521,6,0.432843780732503,"GC-rich promoter binding protein 1"
"4397","Gpr65",-0.424990437851856,1.14230022310738,-0.717309785255523,6,0.468841307876694,"G-protein coupled receptor 65"
"4398","Gpx1",-0.467679524149951,1.14814654703184,-0.680467022881888,6,0.413523263880304,"glutathione peroxidase 1"
"4399","Gpx3",0.651872903533142,0.499470289318967,-1.15134319285211,6,0.236994552569269,"glutathione peroxidase 3"
"4400","Gpx8",-0.449915256577708,1.14592570397007,-0.696010447392361,6,0.435384641625094,"glutathione peroxidase 8 (putative)"
"4401","Grk5",-0.364516514806644,1.13112378150297,-0.766607266696337,6,0.570157683160844,"G protein-coupled receptor kinase 5"
"4402","Gskip",-0.32170785511242,1.12125907225777,-0.79955121714535,6,0.671171432125165,"GSK3B interacting protein"
"4403","Gstm5",0.384599417747973,0.750601381326331,-1.1352007990743,6,0.291225618504537,"glutathione S-transferase, mu 5"
"4404","Gtf2b",-0.492114877026242,1.15069394609895,-0.658579069072708,6,0.385572979038249,"general transcription factor IIB"
"4405","Gtf2f2",-0.410961041384647,1.14000353637896,-0.729042494994302,6,0.48942728844823,"general transcription factor IIF, polypeptide 2"
"4406","Gtf2h2",-0.369585719190174,1.13218654604651,-0.762600826856328,6,0.560177790488576,"general transcription factor II H, polypeptide 2"
"4407","Gtpbp10",0.567999882227763,0.58665044815952,-1.15465033038729,6,0.252622210081756,"GTP-binding protein 10 (putative)"
"4408","Guf1",-0.195029582093539,1.08314788534774,-0.888118303254206,6,0.653732235518813,"GUF1 homolog, GTPase"
"4409","Gulp1",0.358020512877884,0.771708410817039,-1.12972892369493,6,0.297610315179991,"GULP, engulfment adaptor PTB domain containing 1"
"4410","H2aw",0.5996640712551,0.554745199755136,-1.15440927101024,6,0.246625825474197,NA
"4411","H2bc6",-0.269913220510926,1.10725293342298,-0.837339712912048,6,0.823555603850102,"H2B clustered histone 6"
"4412","H3f3a",0.475800070744721,0.673258962558012,-1.14905903330274,6,0.271033491116372,"H3.3 histone A"
"4413","Hat1",-0.251299073084895,1.10168057185844,-0.850381498773543,6,0.805862067868514,"histone aminotransferase 1"
"4414","Haus1",-0.506154772602718,1.15188521316348,-0.645730440560771,6,0.370417925345774,"HAUS augmin-like complex, subunit 1"
"4415","Haus2",-0.0708415805007784,1.0335370674717,-0.962695486970911,6,0.485440241831618,"HAUS augmin-like complex, subunit 2"
"4416","Haus3",-0.279324624808791,1.10996294390041,-0.830638319091621,6,0.80380993901833,"HAUS augmin-like complex, subunit 3"
"4417","Hba-a1",0.00940582867554761,0.995263909006978,-1.00466973768253,6,0.427226871060014,"hemoglobin alpha, adult chain 1"
"4418","Hba-a2",0.457520652491285,0.689393331595983,-1.14691398408727,6,0.274896289623453,"hemoglobin alpha, adult chain 2"
"4419","Hbb-bs",-0.226235505878721,1.09373649736038,-0.867500991481655,6,0.731642885569269,"hemoglobin, beta adult s chain"
"4420","Hbb-bt",-0.0857309550791977,1.04010549504086,-0.954374539961656,6,0.499039954434264,"hemoglobin, beta adult t chain"
"4421","Hdac2",0.237423444819518,0.859921294041011,-1.09734473886052,6,0.330580902192025,"histone deacetylase 2"
"4422","Hddc2",0.159676086447967,0.910554636758303,-1.07023072320627,6,0.356736542935836,"HD domain containing 2"
"4423","Hdgfl3",0.733063145550962,0.406102764072286,-1.13916590962325,6,0.222408310238844,"HDGF like 3"
"4424","Hif1a",-0.265463791874005,1.10594653382677,-0.84048274195276,6,0.826479145704711,"hypoxia inducible factor 1, alpha subunit"
"4425","Hilpda",-0.397408097939305,1.13761304496937,-0.740204947030063,6,0.510770777960654,"hypoxia inducible lipid droplet associated"
"4426","Hmgn3",0.0310724658775394,0.984101639692223,-1.01517410556976,6,0.414687282451649,"high mobility group nucleosomal binding domain 3"
"4427","Hmmr",-0.39730643550917,1.13759448174677,-0.740288046237605,6,0.510936885928955,"hyaluronan mediated motility receptor (RHAMM)"
"4428","Hnrnpa3",-0.0854437252107017,1.03998036839339,-0.954536643182686,6,0.49876677919893,"heterogeneous nuclear ribonucleoprotein A3"
"4429","Hprt",-0.407457409402957,1.13940164149188,-0.731944232088922,6,0.494798424761746,NA
"4430","Hsp90b1",0.453721463859581,0.692705809939165,-1.14642727379875,6,0.275709591308733,"heat shock protein 90, beta (Grp94), member 1"
"4431","Hspa13",0.714440154620013,0.428388889733967,-1.14282904435398,6,0.225730272567855,"heat shock protein 70 family, member 13"
"4432","Hspb11",-0.343119286271649,1.12639044832663,-0.783271162054985,6,0.616469245390839,NA
"4433","Hspb3",-0.309919423132007,1.11826779487796,-0.808348371745945,6,0.705645743643807,"heat shock protein 3"
"4434","Hspd1-ps3",0.0556153124205255,0.971031771710095,-1.02664708413063,6,0.401666170456598,"heat shock protein 1 (chaperonin), pseudogene 3"
"4435","Hspe1",-0.42588906696049,1.14244110527739,-0.716552038316902,6,0.4675695922115,"heat shock protein 1 (chaperonin 10)"
"4436","Idi1",0.599844111651282,0.554560408176964,-1.15440451982825,6,0.24659210569493,"isopentenyl-diphosphate delta isomerase"
"4437","Ier3ip1",-0.0822107001884376,1.03856765543758,-0.956356955249141,6,0.495722400271765,"immediate early response 3 interacting protein 1"
"4438","Ifi27l2a",-0.19520164544982,1.08320837048936,-0.888006725039545,6,0.654100655020922,"interferon, alpha-inducible protein 27 like 2A"
"4439","Ifit1bl1",0.291832528454211,0.821619436148864,-1.11345196460307,6,0.314780798511321,"interferon induced protein with tetratricpeptide repeats 1B like 1"
"4440","Ift74",-0.373143478343556,1.1329189050825,-0.759775426738943,6,0.553372147192374,"intraflagellar transport 74"
"4441","Igbp1",-0.335582751643948,1.12462896005417,-0.789046208410219,6,0.634652035480442,"immunoglobulin (CD79A) binding protein 1"
"4442","Igf1",0.749897720690327,0.385472112785897,-1.13536983347622,6,0.219409034070057,"insulin-like growth factor 1"
"4443","Igip",-0.20200458401363,1.08558119236377,-0.88357660835014,6,0.669166181711747,"IgA inducing protein"
"4444","Ikbip",0.499858138979122,0.651517756824808,-1.15137589580393,6,0.266068179482966,"IKBKB interacting protein"
"4445","Il13ra1",-0.511836674128394,1.15230966581682,-0.640472991688424,6,0.364442871195715,"interleukin 13 receptor, alpha 1"
"4446","Immp1l",0.00254574691803718,0.998724696227762,-1.0012704431458,6,0.431427760383794,"IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)"
"4447","Ing2",-0.445676716027803,1.14535079619184,-0.699674080164038,6,0.44082655270499,"inhibitor of growth family, member 2"
"4448","Inhba",-0.370574356307686,1.13239117710821,-0.761816820800526,6,0.558270612773614,"inhibin beta-A"
"4449","Iqcb1",-0.253558026021243,1.1023717792713,-0.848813753250054,6,0.811452210338507,"IQ calmodulin-binding motif containing 1"
"4450","Itfg1",0.270757675505631,0.836741376452239,-1.10749905195788,6,0.320696472333586,"integrin alpha FG-GAP repeat containing 1"
"4451","Itgb3bp",-0.138174550644978,1.06190188297366,-0.923727332328678,6,0.557961803463452,"integrin beta 3 binding protein (beta3-endonexin)"
"4452","Katna1",0.0696598668704195,0.963348721521252,-1.03300858839168,6,0.394709016299503,"katanin p60 (ATPase-containing) subunit A1"
"4453","Kbtbd3",0.410140416963084,0.729723153058857,-1.13986357002195,6,0.285322592404565,"kelch repeat and BTB (POZ) domain containing 3"
"4454","Kcnc4",-0.476068401237274,1.149088072795,-0.673019671557724,6,0.403676403633103,"potassium voltage gated channel, Shaw-related subfamily, member 4"
"4455","Kcnj15",-0.00784613352611107,1.00389998081734,-0.996053847291221,6,0.438023377006242,"potassium inwardly-rectifying channel, subfamily J, member 15"
"4456","Kif1a",0.1042708117658,0.943779097656572,-1.04804990942238,6,0.378881302181423,"kinesin family member 1A"
"4457","Kif5c",-0.221676592750258,1.0922376117254,-0.870561018975141,6,0.718780478335936,"kinesin family member 5C"
"4458","Klhl4",0.302554158139824,0.813785476438398,-1.11633963457822,6,0.311861136899552,"kelch-like 4"
"4459","Klhl6",0.230647150775078,0.864524075464116,-1.09517122623919,6,0.332676987494526,"kelch-like 6"
"4460","Klra9",-0.077939380886926,1.03668913481659,-0.958749753929664,6,0.491783939327559,"killer cell lectin-like receptor subfamily A, member 9"
"4461","Kpna3",-0.444998192096897,1.14525716660262,-0.700258974505735,6,0.441706466052774,"karyopherin subunit alpha 3"
"4462","Kras",-0.183935897446965,1.07919927380529,-0.895263376358323,6,0.631192711797933,"Kirsten rat sarcoma viral oncogene homolog"
"4463","Krcc1",-0.273541023190524,1.10830614216879,-0.83476511897827,6,0.817773581946881,"lysine-rich coiled-coil 1"
"4464","Krt18",-0.376388866829106,1.1335771948902,-0.757188328061099,6,0.547299843707161,"keratin 18"
"4465","Lcmt1",0.195001470843146,0.888136530400274,-1.08313800124341,6,0.344246663364884,"leucine carboxyl methyltransferase 1"
"4466","Lcp1",-0.224677992651794,1.09322627308784,-0.868548280436055,6,0.727192136452042,"lymphocyte cytosolic protein 1"
"4467","Ldb2",0.730360199522514,0.409371695934215,-1.13973189545672,6,0.222890068541416,"LIM domain binding 2"
"4468","Leo1",-0.148235423970722,1.06584332641214,-0.917607902441415,6,0.571861391872434,"Leo1, Paf1/RNA polymerase II complex component"
"4469","Lgals3",0.190838722772777,0.890828800293948,-1.08166752306672,6,0.345661976492555,"lectin, galactose binding, soluble 3"
"4470","Lgalsl",-0.254789439792202,1.10274683889097,-0.847957399098769,6,0.814238999038597,"galectin like"
"4471","Lhfpl2",-0.143569498477854,1.06402506757421,-0.920455569096363,6,0.565286537053249,"lipoma HMGIC fusion partner-like 2"
"4472","Lilr4b",-0.461094493127478,1.14735906002691,-0.686264566899436,6,0.421458434034382,NA
"4473","Lipo3",-0.209973825360458,1.08831455110886,-0.878340725748398,6,0.688131178303904,"lipase, member O3"
"4474","Lpcat2",0.0789163451145312,0.958203672887033,-1.03712001800156,6,0.390301127239316,"lysophosphatidylcholine acyltransferase 2"
"4475","Lrrc30",-0.413594074698869,1.14044844768977,-0.726854372990896,6,0.485453930473299,"leucine rich repeat containing 30"
"4476","Lrrc39",0.104642464626575,0.943564035148611,-1.04820649977519,6,0.378720549460862,"leucine rich repeat containing 39"
"4477","Lrrc40",-0.213591060007945,1.08953870312374,-0.875947643115796,6,0.697239736872454,"leucine rich repeat containing 40"
"4478","Lrrc57",-0.382607135958252,1.13481235682816,-0.752205220869902,6,0.536007797348085,"leucine rich repeat containing 57"
"4479","Lrrn1",-0.472912965625934,1.14874207143484,-0.67582910580891,6,0.407347249720179,"leucine rich repeat protein 1, neuronal"
"4480","Lum",-0.0930585218521816,1.04327651255662,-0.950217990704442,6,0.506163679347931,"lumican"
"4481","Ly86",-0.191756139744442,1.08199276256914,-0.890236622824696,6,0.646836630444934,"lymphocyte antigen 86"
"4482","Ly96",-0.204193748270489,1.08633703023305,-0.882143281962563,6,0.674229432363235,"lymphocyte antigen 96"
"4483","Lypla1",-0.34351190685405,1.12648087579321,-0.782968968939166,6,0.615551180918567,"lysophospholipase 1"
"4484","Lyrm2",-0.516432267425117,1.15262839037702,-0.636196122951907,6,0.359670577920402,"LYR motif containing 2"
